Time,Voltage Charge,Voltage Measured,Current Measured,Temperature
327.812,4.586,3.84507033854551,1.51080807251942,27.5306731591866
331.437,4.586,3.84611421786475,1.51193527956126,27.5313028388159
334.953,4.586,3.84664106263509,1.51010175501743,27.5187849673105
338.453,4.586,3.84745109356049,1.50851409839976,27.5014789668243
341.984,4.586,3.84779047816287,1.51069977889241,27.4902354412172
345.594,4.586,3.84824178383732,1.50926011081114,27.4771104278078
349.156,4.586,3.8489662898773,1.51093300870725,27.4722955591929
352.719,4.586,3.84951036197821,1.5109420769243,27.4655815049297
356.359,4.586,3.85021982174264,1.50942565648333,27.4486339152248
359.937,4.586,3.8510445971774,1.51069940846538,27.4398454335226
363.594,4.591,3.85149497892867,1.50852045308215,27.4283367916851
367.203,4.591,3.85219355011098,1.51066390949429,27.41657901467
370.875,4.591,3.85290430218457,1.50999046696981,27.3945005821998
374.484,4.591,3.85347022995316,1.50873275592528,27.3804901320774
378.156,4.591,3.85412182752702,1.51303326639115,27.3625271219011
381.844,4.591,3.85492185120064,1.50998828505804,27.3623363500121
385.547,4.591,3.85570663543058,1.51232884842559,27.3503041720631
389.219,4.596,3.85620807530722,1.51025535621807,27.3402004233318
392.922,4.596,3.85705819759138,1.51410091382987,27.3238867071973
396.625,4.596,3.85762866217959,1.51090019214403,27.3083022684527
400.391,4.596,3.85851973610109,1.50974935856591,27.2994647221511
404.156,4.596,3.85889546717757,1.51179333878707,27.2852680400236
407.922,4.596,3.85981736213769,1.51235507332476,27.2807089709881
411.703,4.596,3.86067997182347,1.50961277513195,27.2760936013749
415.469,4.596,3.86125139788394,1.51021566380822,27.262619190041
419.25,4.602,3.86209292628656,1.51002402836482,27.2540067526446
423.047,4.602,3.86282248552988,1.5082262029769,27.2499614367051
426.828,4.602,3.86345556075823,1.51104302501051,27.2405014841353
430.656,4.602,3.86428525080824,1.50880575422818,27.2305839920501
434.484,4.602,3.86493001226202,1.51007392371921,27.2100656904109
438.344,4.602,3.86567789379776,1.51310412646098,27.2073557447504
442.281,4.602,3.86626101505605,1.50962001305795,27.2007377204949
446.156,4.602,3.86698385917523,1.5106041089496,27.203001783215
450.109,4.602,3.86806456659742,1.51159677754446,27.1819866859756
454.016,4.607,3.86855481462282,1.50817961472687,27.1782908961113
457.969,4.607,3.86954222333279,1.50849017452188,27.1620350463988
461.891,4.607,3.87024631847562,1.5122273035538,27.1570908542776
465.844,4.607,3.87079634383831,1.51086426325542,27.1490043441902
469.844,4.607,3.87151311409766,1.51527988687658,27.1390169076978
473.828,4.613,3.87273527306904,1.51262728256541,27.1339918232792
477.844,4.613,3.87315512050218,1.51345602219481,27.1207449992266
481.891,4.613,3.87360955829801,1.51239152545779,27.1158225683799
485.969,4.613,3.87467804863465,1.50864727706564,27.1103682607385
490.031,4.613,3.87570474451537,1.51191739696873,27.1041735105819
494.141,4.613,3.87606184964073,1.51095149642296,27.0963424382744
498.219,4.613,3.87703536432939,1.51366985765855,27.0882028571647
502.297,4.613,3.87760065898684,1.51144350805311,27.0800386759901
506.453,4.618,3.87808821360251,1.50860864555968,27.0777467383182
510.594,4.618,3.8793675854358,1.51358094343546,27.0743687282113
514.703,4.618,3.87985880899666,1.51323736950154,27.0620725682771
518.828,4.618,3.88094739482987,1.51250086865396,27.0546308193908
522.969,4.618,3.88139657124564,1.51120319088228,27.0413212817066
527.141,4.618,3.88233481897016,1.51035438978114,27.0475215836986
531.359,4.623,3.88299433763038,1.51059066144342,27.0376024936241
535.562,4.623,3.88391978130613,1.51042810753221,27.0306452599209
539.844,4.623,3.88455486573939,1.50916911024458,27.0204970015063
544.062,4.623,3.88540513416046,1.51000022192837,27.0132416640942
548.359,4.623,3.8861285071194,1.50997558470202,27.0001569121812
552.641,4.623,3.8867717845297,1.51181171731994,26.9985615022801
556.922,4.623,3.88741030664675,1.5093469803353,26.9862307082962
561.25,4.623,3.88835071422579,1.51033993473383,26.9923912888761
565.562,4.623,3.88889962224878,1.51232518654018,26.986715273045
569.969,4.629,3.88985082517679,1.51120110549055,26.9863862558824
574.328,4.629,3.89069998207166,1.51150664531552,26.9686849929722
578.687,4.629,3.89180980793304,1.50844833206782,26.9694690414495
583.078,4.629,3.89221744813733,1.50868103922839,26.9553148556293
587.484,4.629,3.89306199501064,1.51071482125607,26.9508422507733
591.906,4.629,3.89348572609824,1.50819313475525,26.9460175546883
596.344,4.629,3.89456527675196,1.51054156938724,26.9443367739662
600.781,4.629,3.89550529731778,1.50972823594759,26.9353488486347
605.25,4.634,3.89599566661441,1.5106488786546,26.9253291289562
609.797,4.634,3.89693904933169,1.51040458544013,26.9222844342876
614.266,4.634,3.89751408554985,1.51209644885966,26.9183515165547
618.797,4.634,3.89853298250091,1.51059312529841,26.9210974307951
623.344,4.634,3.89913314744663,1.51090005889634,26.8989044277373
627.969,4.64,3.89998659626068,1.50850112136717,26.8973718276164
632.547,4.64,3.9006432055085,1.51165360650057,26.8961078862005
637.109,4.64,3.90143166522671,1.51249621344082,26.8879896455122
641.703,4.64,3.90220024857403,1.510076664037,26.8842433854984
646.359,4.64,3.90326475526897,1.50869592095048,26.8792598557701
651.031,4.64,3.90354991339882,1.50744694936722,26.8730359468529
655.719,4.64,3.90464957476435,1.50877708173627,26.8674839830145
660.422,4.64,3.90535863460906,1.51257234952402,26.8585045009558
665.109,4.64,3.9059189709024,1.50948406798001,26.8502237743648
669.797,4.645,3.90679639200326,1.50895832719421,26.8459078692573
674.5,4.645,3.90754028955077,1.505745732225,26.8362182847969
679.219,4.645,3.90877982782292,1.50784570716708,26.8386768637175
683.984,4.645,3.90923832903337,1.50995665049846,26.8221672151122
688.766,4.645,3.91006628907269,1.50880861481084,26.8238451353398
693.609,4.645,3.91088354902278,1.50631505447504,26.8180427972921
698.453,4.645,3.91155420417852,1.51007375842269,26.8132825609587
703.359,4.65,3.91218703868399,1.50961473788575,26.8063841176256
708.203,4.65,3.91315809208899,1.51296765533391,26.7996226764394
713.094,4.65,3.91387194665669,1.51144677555394,26.7995615970013
717.953,4.65,3.91471094621039,1.51132819929063,26.7978047880928
722.859,4.65,3.91537901596939,1.5147618842436,26.7805758644518
727.812,4.65,3.91591468612986,1.50752187162898,26.7785865492173
732.828,4.656,3.91676930376028,1.51335400066825,26.7742686875072
737.812,4.656,3.91756552129432,1.51235695238068,26.7684755787352
742.812,4.656,3.91809690751458,1.51078813194337,26.7687835546775
747.844,4.656,3.91916880139247,1.50956377870365,26.7645493624992
752.891,4.656,3.91967877271476,1.51254956864415,26.757620461401
758.016,4.656,3.92024547111075,1.50957291831621,26.7665456688043
763.062,4.656,3.92110277240893,1.51256458683262,26.7476931927092
768.125,4.656,3.9215937166988,1.51028232740024,26.742666549458
773.219,4.661,3.92269016928136,1.51144376019597,26.7303782681881
778.359,4.661,3.92309873510416,1.50930063566349,26.7302911933856
783.531,4.661,3.92394272810906,1.51291454242379,26.7216102440553
788.703,4.661,3.92447346970381,1.50985524755278,26.7293494767886
793.906,4.661,3.92499853664178,1.51129392911267,26.7167181328796
799.125,4.661,3.92565295715415,1.51019426906731,26.713136509648
804.359,4.661,3.92649253305764,1.50821166280496,26.7052131643916
809.609,4.661,3.92709257841224,1.51235051850151,26.7050100933139
814.922,4.661,3.92762710832694,1.51362263552258,26.7046517760975
820.234,4.661,3.92820416744404,1.50946082894264,26.6915668725147
825.578,4.667,3.92887489001277,1.51306151443621,26.6948855022257
830.906,4.667,3.92967168054157,1.50897045445114,26.6883358766983
836.25,4.667,3.93022506882927,1.51062983064238,26.6826233621334
841.625,4.667,3.93047684164786,1.50855415554851,26.6682180429917
847.031,4.667,3.93178627824998,1.50830114108334,26.6677314783195
852.531,4.667,3.93208084641727,1.50670524913295,26.6630790136734
857.937,4.667,3.93267103198773,1.50802070293771,26.6586753204695
863.391,4.667,3.93282227827823,1.51143198718819,26.6494135630003
868.891,4.667,3.93398272430914,1.50604082132493,26.6501496287654
874.375,4.672,3.93434711359268,1.51044601117891,26.6389099733045
879.922,4.672,3.93499008522641,1.51176108185081,26.6392540952572
885.516,4.672,3.9353439448206,1.5112275602719,26.6380551443471
891.125,4.672,3.93588512663493,1.51379493802188,26.6350712641466
896.75,4.672,3.93674121570369,1.51160424375953,26.6246275635454
902.422,4.672,3.93721276607193,1.51221471723032,26.6319264562014
908.062,4.672,3.93781694515001,1.51168939142049,26.6241951320427
913.719,4.672,3.93830821891758,1.50991589248797,26.6285006813345
919.422,4.672,3.93860338510524,1.50982409660256,26.6298220979133
925.203,4.677,3.93905345462934,1.50965056364341,26.6291910309046
931.078,4.677,3.93973322372103,1.51389444757614,26.6185097205532
936.844,4.677,3.94031115629614,1.51089260251743,26.6034417329352
942.641,4.677,3.94095877850024,1.51125868402922,26.5974285019449
948.453,4.677,3.94134292073162,1.5085937729724,26.5980025328415
954.312,4.677,3.94192102644654,1.51148849125724,26.5932819814767
960.187,4.677,3.94253804084907,1.51078812990196,26.5900120388021
966.031,4.677,3.9428710810382,1.50943568257043,26.5889107722065
971.937,4.677,3.94343670591373,1.50944085393537,26.582308937446
977.875,4.677,3.94426855221344,1.51011322197601,26.5790420939199
983.844,4.683,3.94466030650417,1.51074749183655,26.5741415261403
989.828,4.683,3.9451673919146,1.50920145504182,26.5757071830713
995.812,4.683,3.94558611945098,1.510714646734,26.577600627758
1001.891,4.683,3.9459218263657,1.50991124674905,26.5708838342811
1007.875,4.683,3.94644738274543,1.5126553606513,26.5718199461399
1013.922,4.683,3.94704158646502,1.5096332787627,26.5643506389122
1019.984,4.683,3.94757504875472,1.51201450648044,26.5689926222023
1026.109,4.683,3.94807443093858,1.51177032765791,26.5688762226015
1032.187,4.683,3.94866689891313,1.51351592395065,26.5677892556666
1038.391,4.683,3.94910871714481,1.51138797549237,26.55343540861
1044.547,4.683,3.94967171219021,1.50704472438272,26.5524812815051
1050.797,4.683,3.9503692552497,1.51395380776545,26.5536826990844
1057.062,4.688,3.95070647046803,1.51150422407721,26.5594176057642
1063.359,4.688,3.95096447752822,1.51068440865856,26.5584331643763
1069.641,4.688,3.95166061385899,1.51136029723303,26.5541527798761
1075.922,4.688,3.9523150575141,1.51040794741222,26.5541396459331
1082.234,4.688,3.95268425952142,1.51233270138252,26.5560618170252
1088.594,4.688,3.9532043050364,1.50882051158121,26.5592595501915
1095.047,4.688,3.95413389122097,1.51320943066241,26.5563038880139
1101.422,4.688,3.95409665602291,1.50855707918702,26.5576983875098
1107.844,4.688,3.95494816672033,1.50892119732232,26.5586824420677
1114.266,4.688,3.95524124954614,1.51209751395118,26.5530127641658
1120.75,4.688,3.95580772279473,1.51222014448191,26.5593578035835
1127.281,4.688,3.95651290119917,1.50997869784541,26.5599584416172
1133.844,4.688,3.95690689340034,1.51027858746414,26.5559092527413
1140.406,4.694,3.9576030229949,1.51138612103965,26.5529681415652
1146.969,4.694,3.95827379270817,1.51138689033614,26.5503300139962
1153.578,4.694,3.95870479337827,1.50785199011785,26.5562100830887
1160.172,4.694,3.9592325039108,1.512433070175,26.5567834115633
1166.797,4.694,3.95975963476616,1.5110504230518,26.5536988209414
1173.562,4.694,3.96049422166515,1.51245505072969,26.555735460774
1180.312,4.699,3.96077964755189,1.5104341102582,26.5619401978961
1187.031,4.699,3.96158665709994,1.51177959369349,26.5599051820653
1193.797,4.699,3.96209762421602,1.51051959021343,26.5625391777168
1200.609,4.699,3.96248369574435,1.5076683148958,26.5625671594451
1207.406,4.699,3.96322984016527,1.51117733940109,26.5620534325567
1214.297,4.699,3.96369277168361,1.50982135542411,26.5664176669397
1221.172,4.699,3.9644390746561,1.50825352939325,26.5628841166038
1228.078,4.699,3.96474405603015,1.50953600968754,26.5669128157595
1234.969,4.699,3.96535188813214,1.50988059956971,26.5705336479329
1241.875,4.699,3.96621572973454,1.5130343884733,26.5666195827348
1248.844,4.704,3.96680802677485,1.5111626612899,26.5749604986001
1255.828,4.699,3.96727020624198,1.51059838941848,26.5828408440622
1262.859,4.704,3.96800470291708,1.51166911407348,26.5731449938157
1269.891,4.704,3.96861282456239,1.51000613745432,26.5795198114229
1276.953,4.704,3.9689035857684,1.51004120731595,26.5766884122926
1284.078,4.704,3.97008605554834,1.50887710991352,26.5850636448245
1291.156,4.704,3.97055965262347,1.51244039199143,26.5858262881929
1298.297,4.704,3.97077366030301,1.50903684048458,26.5849084238904
1305.469,4.704,3.97145083462577,1.50873917407664,26.5873696637797
1312.719,4.704,3.97202655123151,1.51119252200534,26.5897051525857
1320,4.71,3.97308656315142,1.51086929720748,26.5942408576621
1327.297,4.71,3.9733940644412,1.50990477827761,26.599989382767
1334.547,4.71,3.97389914826693,1.51037569136022,26.6019374733659
1341.859,4.71,3.97450517715851,1.51068571900901,26.6058798224725
1349.203,4.71,3.97535516283624,1.51044575923708,26.6106487736779
1356.547,4.71,3.97593929508962,1.51075541893704,26.6102800487301
1363.937,4.71,3.97661927547636,1.50979810860394,26.6250541583503
1371.406,4.71,3.97722089392814,1.51131272806917,26.6263335951636
1378.953,4.71,3.97773015688093,1.50987920032468,26.6330719495412
1386.453,4.715,3.97833650267862,1.51350470869722,26.6334954020587
1393.953,4.715,3.97915527652445,1.51101983389945,26.6474868958446
1401.469,4.715,3.97966828673679,1.50864619173888,26.6571424525681
1408.984,4.715,3.98059877131302,1.51258540834128,26.6608192901037
1416.531,4.715,3.9805362234238,1.50907563478806,26.660595770883
1424.094,4.715,3.98121926961073,1.51176874090716,26.6659601607528
1431.719,4.715,3.98217985336821,1.51014538429947,26.6661563514024
1439.359,4.715,3.98275808565095,1.51069627037981,26.6694963909098
1447,4.715,3.98313625832491,1.51225405966692,26.66985396326
1454.734,4.721,3.98383146526794,1.51279953425499,26.6833084592833
1462.422,4.721,3.98467115245725,1.50881221017559,26.6878048659183
1470.172,4.721,3.98488692145083,1.50995045686749,26.6923636098344
1477.984,4.721,3.98589643339144,1.51090547433129,26.6987658263909
1485.828,4.721,3.98639724859591,1.51133139381491,26.7069893103908
1493.687,4.721,3.98734179860097,1.51311564667284,26.708242317006
1501.625,4.721,3.98766962663517,1.51339717663141,26.7188744798724
1509.484,4.726,3.98825425360324,1.50916473897821,26.7217923233853
1517.312,4.726,3.98906427622259,1.50949440018099,26.7268221751459
1525.172,4.726,3.98972513745803,1.51122028391164,26.7369820360992
1533.078,4.726,3.9901771541878,1.51040700524793,26.7478420568256
1541.078,4.726,3.99110040075783,1.51324040763651,26.745143304542
1549.031,4.726,3.99163626096194,1.51306443855654,26.7562856606845
1557.047,4.726,3.99214606610088,1.51303006518846,26.7688742737933
1565.141,4.726,3.99293729374608,1.51088463926117,26.7697892611859
1573.203,4.726,3.99334784400298,1.50896462316696,26.780654083903
1581.297,4.731,3.99409652622588,1.5107266413006,26.7835541797458
1589.453,4.731,3.99491959465896,1.51248953383951,26.7878929859715
1597.594,4.731,3.99520062881132,1.5098865214507,26.8000940238594
1605.781,4.731,3.99610529117066,1.51171012113736,26.8050449645155
1613.781,4.731,3.99643013698887,1.50999599065073,26.8146532693483
1621.844,4.731,3.99756688278663,1.51112103831406,26.8251908396033
1629.844,4.731,3.99804849621411,1.50974823971745,26.8401029504642
1637.906,4.731,3.99884020694845,1.51689394456505,26.8486975458059
1646,4.737,3.99950240241987,1.50935456071538,26.8409016807839
1654.125,4.737,4.0001307279494,1.51146707554946,26.8563416124252
1662.312,4.737,4.00073233551437,1.50959377770977,26.8574503574058
1670.609,4.737,4.00170394238632,1.50875676178412,26.8650985721752
1678.797,4.737,4.00224456536346,1.50820062432282,26.8784665056501
1687.047,4.737,4.00281190857776,1.51178874394725,26.8841089178692
1695.344,4.737,4.00356573971417,1.50875606012036,26.8867086755049
1703.641,4.737,4.00388478912631,1.50985447828504,26.8904445584737
1711.984,4.742,4.00493577162193,1.50630059039229,26.8983185660051
1720.406,4.742,4.0051531136278,1.51509132608911,26.9140865996427
1728.828,4.742,4.00618647626721,1.51067809248569,26.9258553558428
1737.281,4.742,4.00676578309161,1.51110759603504,26.9352489866718
1745.766,4.742,4.00762937601201,1.51128284300078,26.9314490309106
1754.266,4.742,4.0083339713915,1.5107816190161,26.9553004499629
1762.797,4.742,4.00910679930573,1.51009880832424,26.9656351987065
1771.391,4.748,4.00986721474547,1.51039984058786,26.9712790392634
1779.953,4.748,4.01075224735573,1.51127243646184,26.9815975154222
1788.609,4.748,4.01127489527406,1.5144712434742,26.9972235238852
1797.312,4.748,4.01210060959484,1.50666023188624,27.0097565092152
1806.062,4.748,4.01295620758997,1.51079074420748,27.0169860543047
1814.547,4.748,4.01366279852694,1.50794565547569,27.0174616904631
1823.078,4.748,4.01436639103356,1.50946387379629,27.0260378864271
1831.687,4.753,4.01521609585039,1.50982998935284,27.0426926056472
1840.25,4.748,4.01588435994739,1.51123975811414,27.0571306340152
1848.891,4.753,4.01678238437959,1.50927769251238,27.0498599283518
1857.531,4.753,4.0173842770532,1.50974876573519,27.0761479977138
1866.266,4.753,4.0182011866908,1.51178559080783,27.0826438157412
1874.969,4.753,4.01906930310596,1.50930585141225,27.0805180705277
1883.75,4.753,4.01982447191988,1.51053321285835,27.0982716516275
1892.687,4.753,4.0205957152337,1.51210328593279,27.1079606224652
1901.531,4.758,4.02158314005796,1.5088989693743,27.119242578657
1910.359,4.758,4.02204386513328,1.5093313733335,27.1258345883095
1919.266,4.758,4.02340588691127,1.51420642904011,27.1394077856104
1928.203,4.758,4.02389048522999,1.51114443191507,27.1560603622239
1937.234,4.758,4.02468002730786,1.50850027341915,27.1504495677375
1946.187,4.758,4.02563253235199,1.51269643780956,27.1612022182929
1955.219,4.758,4.02647082635187,1.51119558433254,27.1804519681911
1964.281,4.764,4.02741509424068,1.51261265751232,27.1927147325272
1973.375,4.764,4.02799788942049,1.50897183389755,27.1916180866621
1982.562,4.764,4.02917338996644,1.51118703513258,27.2084973131213
1991.75,4.764,4.03017782660924,1.50895172538446,27.2211482569297
2001.047,4.764,4.03096016367702,1.51127221592313,27.2261798155334
2009.625,4.769,4.03195962283701,1.51151813740366,27.2419466498995
2018.266,4.769,4.03271730895641,1.50523830673815,27.2489502393124
2026.875,4.769,4.03374828208455,1.51048105540606,27.2573889713385
2035.594,4.769,4.03452709787461,1.51071308224068,27.2753249002095
2044.266,4.769,4.03563387848569,1.51030390130263,27.2803471105203
2053.016,4.769,4.03649943523536,1.50847118090712,27.291373820398
2061.781,4.775,4.03714480980893,1.5073805078156,27.3006878756883
2070.641,4.775,4.03810051406719,1.51317309298505,27.3043064715705
2079.437,4.775,4.03908768842295,1.50971488822559,27.3129282605989
2088.312,4.775,4.03997768705801,1.50622440049033,27.3289905643394
2097.203,4.775,4.04122997667626,1.51087426048872,27.3499227490482
2106.125,4.775,4.04211147082826,1.51243786936655,27.3642733927901
2115.062,4.78,4.04266830435788,1.50956148909092,27.370719376354
2124.094,4.78,4.04392240480204,1.51197021356389,27.382929895541
2133.156,4.78,4.04459649976941,1.50912856639223,27.3907786595061
2142.25,4.78,4.04551092307087,1.51056871810579,27.4002002793775
2151.328,4.78,4.04652087656976,1.51263974999093,27.4112759961311
2160.422,4.785,4.04756488390796,1.51071907669299,27.4204629665817
2169.562,4.785,4.04854278903285,1.50961856757606,27.429521300672
2178.719,4.785,4.05010193796663,1.51319975565443,27.4425577924116
2187.953,4.785,4.05098109353822,1.51029123507488,27.4572797444796
2197.172,4.785,4.05184211993739,1.51233342900461,27.4708521546974
2206.453,4.791,4.05291943253793,1.5083151974991,27.4837030578676
2215.781,4.791,4.05410513469948,1.51280700353269,27.4897209675878
2225.156,4.791,4.05506415681603,1.50788649744242,27.5018704784062
2234.578,4.791,4.05609410811891,1.50612050108887,27.5173821299339
2244,4.791,4.05737859449808,1.51142394978792,27.5239912989387
2253.5,4.791,4.05856273124623,1.50934802395677,27.5547586460763
2263,4.791,4.05970295639923,1.50978605968603,27.5476791392961
2272.5,4.796,4.06057997551018,1.50945125774667,27.5671990998073
2282,4.796,4.06173777181488,1.51088111954824,27.5796220296852
2291.609,4.796,4.0632414625835,1.51276133924287,27.5896862822462
2301.281,4.802,4.06412299737536,1.51039724121433,27.6008259179893
2310.969,4.802,4.06549803756177,1.51120800105721,27.6115988999616
2320.656,4.802,4.06661321617886,1.51052267021096,27.6265584926761
2330.391,4.802,4.06774308307149,1.51116703077673,27.6311164311374
2340.141,4.802,4.06877235577587,1.50708256428827,27.6431959929499
2349.922,4.807,4.07047247049244,1.51294830490254,27.6660701222531
2359.734,4.807,4.07124983839077,1.51051417734753,27.6710597470425
2369.594,4.807,4.07238553897963,1.51288235131537,27.6849270753267
2379.469,4.807,4.07391002434669,1.5120768707503,27.6931900348763
2389.406,4.812,4.07500200513668,1.51008679791726,27.7060974517214
2399.359,4.812,4.07650570706469,1.50913038404357,27.7240744779436
2409.406,4.812,4.07789413457871,1.5076382099059,27.7281015191712
2419.437,4.812,4.07911621702073,1.51094621857662,27.740184902853
2429.547,4.818,4.08033761735394,1.51086781277807,27.7470309143658
2439.625,4.818,4.08185845263615,1.50835562699469,27.760720794439
