Time,Voltage,Current,Battery_Temp_degC
21.60199508,4.08988,-1.34497,25.6307
21.70199454,4.08988,-1.34497,25.6307
21.80200405,4.08988,-1.34416,25.6307
21.89599872,4.08988,-1.34416,25.6307
21.9950024,4.08988,-1.34987,25.6307
22.09399603,4.08923,-1.3662,25.6307
22.19299972,4.08859,-1.37192,25.6307
22.29900397,4.08859,-1.37355,25.6307
22.4020008,4.08859,-1.37355,25.61949
22.49700129,4.08859,-1.37355,25.61949
22.59599492,4.08859,-1.37355,25.61949
22.7010034,4.08859,-1.37437,25.6307
22.79799543,4.08859,-1.37437,25.6307
22.89400175,4.08859,-1.37355,25.61949
22.99900018,4.08859,-1.35804,25.61949
23.101997,4.09116,-1.28944,25.61949
23.1949959,4.09245,-1.27229,25.61949
23.29699695,4.09245,-1.26739,25.61949
23.39399904,4.09245,-1.26576,25.61949
23.49899746,4.09245,-1.26576,25.61949
23.60099852,4.09245,-1.26576,25.61949
23.69699478,4.09245,-1.26576,25.61949
23.7950027,4.09245,-1.26576,25.6307
23.89799953,4.09245,-1.26576,25.6307
23.99300002,4.09374,-1.22493,25.6307
24.10099581,4.09953,-1.06487,25.61949
24.1979979,4.1021,-1.02894,25.61949
24.30200055,4.10274,-1.01343,25.6307
24.39900264,4.10274,-1.01016,25.6307
24.49799627,4.10339,-1.00934,25.6307
24.59499836,4.10339,-1.00853,25.6307
24.70300421,4.10339,-1.00853,25.6307
24.79999624,4.10339,-1.00771,25.6307
24.90300313,4.10339,-1.00771,25.6307
24.99699779,4.10403,-0.99219,25.6307
25.09399988,4.1066,-0.91625,25.6307
25.1989983,4.10789,-0.89093,25.6307
25.29600039,4.10853,-0.88358,25.6307
25.39899722,4.10853,-0.88113,25.6307
25.50399564,4.10853,-0.88113,25.6307
25.59800036,4.10853,-0.88113,25.6307
25.70299879,4.10853,-0.88032,25.61949
25.79700351,4.10853,-0.88032,25.61949
25.90400353,4.10853,-0.88113,25.6307
25.99900402,4.1066,-1.45685,25.6307
26.09400451,4.09245,-1.45358,25.6307
26.19999871,4.0873,-1.45603,25.6307
26.2949992,4.08601,-1.45767,25.6307
26.39900185,4.08537,-1.45767,25.61949
26.50299445,4.08473,-1.45848,25.61949
26.59799494,4.08473,-1.45848,25.6307
26.69600286,4.08473,-1.45848,25.6307
26.80399865,4.08408,-1.4593,25.6307
26.90100074,4.08408,-1.45848,25.6307
27.00399756,4.0873,-0.92686,25.6307
27.10000388,4.09888,-0.91788,25.61949
27.19699591,4.10403,-0.9138,25.61949
27.293998,4.10532,-0.91135,25.61949
27.40299962,4.1066,-0.91053,25.61949
27.49700435,4.1066,-0.91053,25.61949
27.60299854,4.1066,-0.91053,25.61949
27.69700326,4.1066,-0.90971,25.61949
27.80400328,4.1066,-0.91053,25.61949
27.90099531,4.1066,-0.90971,25.61949
27.9959958,4.10853,-0.5798,25.61949
28.09999846,4.11883,-0.51529,25.61949
28.19599472,4.12204,-0.50059,25.61949
28.30199897,4.12397,-0.49405,25.6307
28.39600369,4.12462,-0.49242,25.6307
28.50300372,4.12462,-0.49242,25.6307
28.59499678,4.12462,-0.49242,25.6307
28.69899943,4.12462,-0.49242,25.6307
28.79699729,4.12462,-0.49161,25.61949
28.90300155,4.12526,-0.49242,25.61949
28.99499461,4.12526,0,25.6307
29.10199463,4.13766,0.00898,25.6307
29.19699512,4.14474,0.04165,25.6307
29.29599881,4.14667,0.049,25.6307
29.39599827,4.14731,0.05145,25.6307
29.50299829,4.14795,0.05227,25.6307
29.60299775,4.14795,0.05227,25.6307
29.70299721,4.1486,0.05227,25.6307
29.8020009,4.1486,0.05308,25.6307
29.89900298,4.1486,0.05227,25.6307
29.99599501,4.14924,0,25.6307
30.10299504,4.14778,-0.01062,25.6307
30.19799553,4.14585,-0.05063,25.6307
30.30399978,4.1452,-0.06125,25.6307
30.3980045,4.1452,-0.0637,25.61949
30.49400076,4.1452,-0.06451,25.61949
30.59800342,4.1452,-0.06451,25.61949
30.69300391,4.1452,-0.06451,25.61949
30.7989981,4.1452,-0.06533,25.61949
30.90199493,4.1452,-0.06451,25.61949
31.00399598,4.14585,-0.0637,25.61949
31.1020039,4.14585,-0.06125,25.61949
31.19599856,4.14585,-0.06043,25.61949
31.29399642,4.14649,-0.06043,25.6307
31.40000068,4.14649,-0.06043,25.6307
31.49500117,4.14649,-0.05961,25.6307
31.60099536,4.14649,-0.06043,25.6307
31.69500008,4.14649,-0.05961,25.6307
31.79599531,4.14649,-0.05961,25.61949
31.90299533,4.14713,-0.06043,25.61949
31.99700005,4.14327,-0.75374,25.61949
32.09200054,4.12719,-0.73169,25.61949
32.20399953,4.1214,-0.72842,25.61949
32.30100162,4.12011,-0.72761,25.61949
32.40100108,4.11947,-0.72761,25.61949
32.49800317,4.11883,-0.72761,25.61949
32.60300159,4.11883,-0.72761,25.61949
32.70199522,4.11883,-0.72761,25.61949
32.79800154,4.11883,-0.72761,25.61949
32.8939978,4.11883,-0.72761,25.61949
32.99800046,4.1169,-0.77824,25.61949
33.10200311,4.11368,-0.84602,25.61949
33.1970036,4.11304,-0.86153,25.61949
33.30200203,4.11239,-0.86807,25.61949
33.39500092,4.11175,-0.8697,25.61949
33.49999934,4.11175,-0.8697,25.61949
33.5959956,4.11175,-0.8697,25.61949
33.70199986,4.11175,-0.87052,25.61949
33.79799612,4.11175,-0.8697,25.61949
33.89400244,4.11175,-0.87052,25.61949
33.99999663,4.11111,-0.89257,25.61949
34.09400135,4.10725,-0.98566,25.61949
34.19800401,4.1066,-1.00853,25.61949
34.29699764,4.10596,-1.01424,25.61949
34.39999446,4.10596,-1.01669,25.61949
34.49499495,4.10532,-1.01751,25.61949
34.6030008,4.10532,-1.01751,25.61949
34.70000289,4.10532,-1.01751,25.61949
34.79500338,4.10532,-1.01832,25.61949
34.90299918,4.10532,-1.01751,25.61949
35.00000127,4.10274,-1.38744,25.61949
35.09700336,4.09245,-1.43643,25.61949
35.19500121,4.08923,-1.4495,25.61949
35.29399484,4.0873,-1.45522,25.61949
35.4020007,4.08666,-1.45767,25.61949
35.49900278,4.08601,-1.45767,25.61949
35.59400328,4.08601,-1.45767,25.61949
35.69999747,4.08601,-1.45767,25.61949
35.79499796,4.08601,-1.45767,25.61949
35.90199798,4.08537,-1.45767,25.61949
35.9980043,4.08666,-1.19145,25.61949
36.1039985,4.09245,-1.19798,25.61949
36.19899899,4.09502,-1.1988,25.6307
36.29800268,4.09567,-1.1988,25.6307
36.4050027,4.09567,-1.1988,25.61949
36.50000319,4.09567,-1.1988,25.61949
36.59599945,4.09567,-1.1988,25.61949
36.70299947,4.09567,-1.19798,25.6307
36.79500259,4.09567,-1.1988,25.6307
36.90299839,4.09567,-1.1988,25.61949
36.99700311,4.09824,-0.78069,25.61949
37.10200153,4.1066,-0.78396,25.6307
37.20099516,4.11046,-0.78396,25.6307
37.29799725,4.11175,-0.78314,25.6307
37.39400357,4.11175,-0.78314,25.61949
37.50199936,4.11239,-0.78314,25.61949
37.59799562,4.11239,-0.78314,25.6307
37.69699931,4.11239,-0.78232,25.6307
37.796003,4.11239,-0.78314,25.6307
37.90100142,4.11239,-0.78314,25.61949
37.99999505,4.11111,-0.82805,25.61949
38.09499554,4.10532,-0.99628,25.61949
38.1989982,4.1021,-1.05181,25.61949
38.30300085,4.10081,-1.06896,25.61949
38.39800134,4.10081,-1.07304,25.61949
38.50299977,4.10017,-1.07467,25.61949
38.59500289,4.10017,-1.07467,25.61949
38.70000131,4.10017,-1.07549,25.61949
38.80400397,4.10017,-1.07549,25.61949
38.89799863,4.10017,-1.07467,25.61949
38.99399489,4.10081,-1.05426,25.61949
39.09900337,4.10403,-0.97096,25.61949
39.2040018,4.10532,-0.94973,25.61949
39.29599486,4.10532,-0.94401,25.61949
39.39900175,4.10532,-0.94238,25.61949
39.50199857,4.10532,-0.94238,25.61949
39.59799483,4.10532,-0.94238,25.61949
39.70399909,4.10532,-0.94156,25.6307
39.80100118,4.10532,-0.94156,25.6307
39.8930043,4.10532,-0.94238,25.6307
39.99800272,4.10532,-0.9432,25.61949
40.09699635,4.10532,-0.9481,25.61949
40.20199478,4.10532,-0.94891,25.6307
40.2959995,4.10532,-0.94891,25.6307
40.40399529,4.10532,-0.94891,25.61949
40.50099738,4.10532,-0.94973,25.61949
40.59899524,4.10532,-0.94891,25.61949
40.69500156,4.10467,-0.94891,25.61949
40.80299735,4.10467,-0.94973,25.61949
40.89799784,4.10467,-0.94973,25.61949
41.0020005,4.10596,-0.91625,25.61949
41.09900258,4.10853,-0.8403,25.61949
41.20400101,4.10982,-0.81744,25.61949
41.2990015,4.11046,-0.81254,25.61949
41.39499776,4.11046,-0.81009,25.6307
41.49999619,4.11046,-0.81009,25.6307
41.59699827,4.11046,-0.81009,25.6307
41.70300253,4.11046,-0.80927,25.6307
41.79800302,4.11046,-0.80927,25.6307
41.90399721,4.11046,-0.81009,25.6307
41.9969961,4.11111,-0.78232,25.6307
42.10200459,4.11497,-0.69739,25.6307
42.19800085,4.11625,-0.67616,25.6307
42.30299927,4.11625,-0.66963,25.6307
42.39799976,4.11625,-0.66799,25.6307
42.50200242,4.1169,-0.66799,25.6307
42.59399548,4.1169,-0.66799,25.6307
42.69999973,4.1169,-0.66718,25.6307
42.795996,4.1169,-0.66718,25.61949
42.90600345,4.1169,-0.66799,25.61949
43.00199971,4.1169,-0.66799,25.61949
43.10299493,4.1169,-0.66799,25.61949
43.19900125,4.1169,-0.66718,25.61949
43.29699911,4.1169,-0.66799,25.61949
43.40300336,4.1169,-0.66718,25.61949
43.49899963,4.1169,-0.66718,25.6307
43.60500388,4.1169,-0.66799,25.6307
43.70100014,4.1169,-0.66799,25.6307
43.79600063,4.1169,-0.66718,25.61949
43.90199482,4.1169,-0.66799,25.61949
43.99699531,4.1169,-0.66799,25.61949
44.10299957,4.1169,-0.66718,25.61949
44.19899583,4.1169,-0.66718,25.61949
44.29399632,4.1169,-0.66799,25.61949
44.39899474,4.1169,-0.66799,25.61949
44.49500106,4.1169,-0.66799,25.61949
44.59900372,4.1169,-0.66799,25.61949
44.69499998,4.1169,-0.66718,25.6307
44.7999984,4.1169,-0.66718,25.6307
44.89599466,4.1169,-0.66799,25.61949
45.00299469,4.1169,-0.66799,25.61949
45.09900101,4.1169,-0.66718,25.61949
45.20300366,4.1169,-0.66799,25.6307
45.30199729,4.1169,-0.66799,25.6307
45.39899938,4.1169,-0.66799,25.6307
45.50100043,4.1169,-0.66718,25.6307
45.59800252,4.1169,-0.66799,25.6307
45.69699615,4.1169,-0.66718,25.6307
45.80000304,4.1169,-0.66799,25.6307
45.90000249,4.1169,-0.66799,25.6307
45.99699453,4.1169,-0.66718,25.6307
46.10099718,4.1169,-0.66718,25.6307
46.1970035,4.1169,-0.66799,25.6307
46.30099609,4.1169,-0.66799,25.6307
46.39599659,4.1169,-0.66718,25.6307
46.50099501,4.1169,-0.66799,25.6307
46.5959955,4.1169,-0.66799,25.61949
46.70299552,4.1169,-0.66799,25.61949
46.79999761,4.1169,-0.66718,25.6307
46.8969997,4.1169,-0.66718,25.6307
47.00100236,4.11497,-0.72516,25.6307
47.09600285,4.11239,-0.78151,25.61949
47.19999544,4.11111,-0.80355,25.61949
47.29499593,4.11046,-0.81009,25.61949
47.40300179,4.11046,-0.81172,25.61949
47.49800228,4.11046,-0.81172,25.61949
47.6030007,4.11046,-0.81172,25.6307
47.70000279,4.11046,-0.81172,25.6307
47.79599905,4.11046,-0.81172,25.6307
47.89800011,4.11046,-0.81172,25.6307
47.9930006,4.10982,-0.82887,25.61949
48.10400382,4.10596,-0.93258,25.61949
48.19900431,4.10467,-0.95545,25.61949
48.30400273,4.10467,-0.96116,25.61949
48.39999899,4.10403,-0.96361,25.61949
48.49900268,4.10403,-0.96443,25.6307
48.59799631,4.10403,-0.96443,25.6307
48.70199896,4.10403,-0.96443,25.6307
48.79699945,4.10403,-0.96443,25.6307
48.89400154,4.10403,-0.96443,25.6307
48.99899997,4.10146,-1.28046,25.61949
49.09600206,4.09052,-1.38499,25.61949
49.20399785,4.08666,-1.41194,25.61949
49.29800257,4.08537,-1.4201,25.61949
49.39399883,4.08473,-1.42337,25.61949
49.49599989,4.08473,-1.42418,25.61949
49.60500151,4.08473,-1.42418,25.61949
49.70099777,4.08408,-1.42418,25.61949
49.79599826,4.08408,-1.425,25.61949
49.90099669,4.08408,-1.425,25.61949
49.99599718,4.08087,-1.91416,25.61949
50.10200143,4.06993,-1.91334,25.61949
50.19500032,4.06478,-1.91579,25.61949
50.29999875,4.0635,-1.91824,25.61949
50.39400347,4.06285,-1.91906,25.6307
50.49900189,4.06285,-1.91906,25.6307
50.59699975,4.06221,-1.91906,25.61949
50.69600344,4.06221,-1.91987,25.61949
50.7940013,4.06221,-1.91906,25.61949
50.89400075,4.06157,-1.91987,25.61949
51.00300238,4.06221,-1.90354,25.61949
51.09899864,4.06478,-1.83413,25.61949
51.1969965,4.06543,-1.8178,25.61949
51.29500441,4.06543,-1.81208,25.61949
51.40000284,4.06543,-1.81045,25.61949
51.49500333,4.06543,-1.81045,25.61949
51.60000175,4.06478,-1.81045,25.6307
51.69700384,4.06478,-1.81045,25.6307
51.80400386,4.06478,-1.80963,25.6307
51.89900436,4.06478,-1.80963,25.6307
51.99500062,4.06414,-1.81943,25.6307
52.10200064,4.0635,-1.84474,25.6307
52.19900273,4.06285,-1.85209,25.6307
52.29499899,4.06221,-1.85454,25.6307
52.40100324,4.06221,-1.85536,25.6307
52.4949979,4.06221,-1.85536,25.61949
52.59799473,4.06221,-1.85618,25.61949
52.70199738,4.06157,-1.85536,25.60828
52.79699787,4.06157,-1.85536,25.60828
52.9019963,4.06157,-1.85536,25.61949
52.99600102,4.06092,-1.86516,25.61949
53.10000367,4.06028,-1.88884,25.61949
53.19599994,4.05964,-1.89619,25.6307
53.30000259,4.05964,-1.89782,25.6307
53.39699462,4.05899,-1.89864,25.61949
53.49500254,4.05899,-1.89864,25.61949
53.60299833,4.05899,-1.89864,25.61949
53.70000042,4.05899,-1.89864,25.6307
53.79700251,4.05899,-1.89864,25.6307
53.89399454,4.05835,-1.89864,25.61949
53.99700142,4.05835,-1.91497,25.61949
54.10199985,4.05706,-1.93621,25.61949
54.19600457,4.05642,-1.94111,25.61949
54.30400036,4.05642,-1.94356,25.61949
54.39900085,4.05642,-1.94437,25.61949
54.49600294,4.05578,-1.94437,25.61949
54.60399874,4.05578,-1.94437,25.6307
54.69699763,4.05578,-1.94519,25.6307
54.80300188,4.05578,-1.94437,25.6307
54.89899814,4.05578,-1.94437,25.6307
54.99399863,4.05449,-1.98765,25.6307
55.10000288,4.04934,-2.11015,25.61949
55.20299971,4.04741,-2.14771,25.61949
55.2980002,4.04677,-2.15669,25.61949
55.39500229,4.04677,-2.16078,25.61949
55.49899489,4.04613,-2.16159,25.61949
55.60200177,4.04613,-2.16159,25.61949
55.69799803,4.04613,-2.16159,25.61949
55.79299852,4.04548,-2.16241,25.61949
55.90600334,4.04548,-2.16241,25.61949
55.99400327,4.04613,-2.14118,25.6307
56.10400066,4.0487,-2.06768,25.6307
56.20499589,4.04934,-2.05298,25.61949
56.3030038,4.04934,-2.04645,25.61949
56.40199743,4.04934,-2.04482,25.61949
56.49499632,4.04934,-2.04482,25.61949
56.60199635,4.04934,-2.04482,25.61949
56.69699684,4.04934,-2.04482,25.61949
56.80300109,4.04934,-2.04482,25.61949
56.89699575,4.04934,-2.044,25.6307
56.99399784,4.04999,-2.01623,25.6307
57.0980005,4.05256,-1.94356,25.6307
57.20200315,4.0532,-1.92151,25.61949
57.29599781,4.05385,-1.91661,25.61949
57.39399567,4.05385,-1.91416,25.61949
57.50200152,4.05385,-1.91416,25.61949
57.59700201,4.05385,-1.91416,25.6307
57.70299621,4.05385,-1.91334,25.6307
57.7979967,4.05385,-1.91416,25.6307
57.90299512,4.05385,-1.91334,25.61949
57.99499825,4.05385,-1.89701,25.61949
58.0990009,4.05706,-1.80636,25.61949
58.20399933,4.05835,-1.78268,25.61949
58.29999559,4.05835,-1.77615,25.6307
58.39600191,4.05835,-1.77451,25.6307
58.49399976,4.05899,-1.77451,25.6307
58.60399716,4.05899,-1.7737,25.6307
58.70399661,4.05835,-1.77288,25.6307
58.79800133,4.05835,-1.7737,25.6307
58.89699496,4.05835,-1.7737,25.6307
58.99500288,4.06028,-1.70265,25.6307
59.10299867,4.068,-1.51401,25.6307
59.19599757,4.06993,-1.47073,25.6307
59.30299759,4.07057,-1.45358,25.6307
59.39700231,4.07122,-1.44868,25.6307
59.4940044,4.07122,-1.44705,25.6307
59.59999859,4.07122,-1.44705,25.6307
59.69400331,4.07122,-1.44705,25.6307
59.79900174,4.07122,-1.44705,25.6307
59.894998,4.07122,-1.44705,25.6307
60.00399962,4.07186,-1.42337,25.61949
60.09999588,4.07572,-1.32129,25.61949
60.1960022,4.07701,-1.29598,25.61949
60.30199639,4.07765,-1.28781,25.61949
60.39600112,4.07765,-1.28618,25.61949
60.4930032,4.07765,-1.28536,25.6307
60.59800163,4.07765,-1.28536,25.6307
60.70399582,4.07829,-1.28454,25.6307
60.79699472,4.07829,-1.28454,25.6307
60.8939968,4.07829,-1.28454,25.61949
61.00000106,4.07701,-1.31557,25.61949
61.10000052,4.0725,-1.43153,25.61949
61.1990042,4.07122,-1.46093,25.6307
61.30200103,4.07057,-1.47073,25.6307
61.39799729,4.06993,-1.47237,25.61949
61.49799675,4.06993,-1.47318,25.61949
61.59700043,4.06993,-1.47318,25.61949
61.70100309,4.06993,-1.47318,25.6307
61.79499775,4.06993,-1.474,25.6307
61.89999618,4.06993,-1.474,25.61949
62.00300306,4.07379,-1.34334,25.61949
62.09600195,4.07958,-1.2135,25.61949
62.20300198,4.0828,-1.15062,25.61949
62.29699664,4.08344,-1.13428,25.61949
62.40099929,4.08408,-1.1302,25.61949
62.49399818,4.08408,-1.12857,25.61949
62.59500347,4.08408,-1.12857,25.61949
62.69899607,4.08408,-1.12857,25.61949
62.79300079,4.08408,-1.12857,25.61949
62.90200241,4.08408,-1.12857,25.61949
62.9970029,4.08408,-1.12939,25.61949
63.1009955,4.08408,-1.13184,25.6307
63.19500022,4.08408,-1.13265,25.6307
63.29900287,4.08408,-1.13265,25.61949
63.39400336,4.08408,-1.13265,25.61949
